"rgn_id","resilience_score"
1,0.60377358490566
2,1
3,0.358490566037736
4,0.60377358490566
5,0.320754716981132
6,0.547169811320755
7,0.39622641509434
8,1
9,0.490566037735849
10,0.320754716981132
11,0.566037735849057
12,0.60377358490566
13,0.471698113207547
14,0.60377358490566
15,0.60377358490566
16,1
17,1
18,0.490566037735849
19,0.433962264150943
20,1
21,0.547169811320755
22,0
23,1
24,0
25,0.60377358490566
26,0.60377358490566
27,0.490566037735849
28,0.566037735849057
29,0.60377358490566
30,0.452830188679245
31,1
32,0.433962264150943
33,1
34,0.60377358490566
35,0.60377358490566
36,0.490566037735849
37,1
38,0.547169811320755
39,1
40,0.60377358490566
41,0.358490566037736
42,0.490566037735849
43,0.358490566037736
44,0.566037735849057
45,0.60377358490566
46,0.566037735849057
47,0.452830188679245
48,0.39622641509434
49,0.60377358490566
50,0.433962264150943
51,0.39622641509434
52,0.60377358490566
53,1
54,0.566037735849057
55,0.60377358490566
56,0.452830188679245
57,1
58,0.358490566037736
59,0.39622641509434
60,0.39622641509434
61,0.566037735849057
62,0.60377358490566
63,0.39622641509434
64,0.433962264150943
65,0.60377358490566
66,0.39622641509434
67,0.39622641509434
68,0.39622641509434
69,0.60377358490566
70,1
71,1
72,0.39622641509434
73,1
74,1
75,1
76,1
77,1
78,1
79,0.60377358490566
80,1
81,0.39622641509434
82,0.471698113207547
83,0.60377358490566
84,0.39622641509434
85,0.452830188679245
86,0.60377358490566
87,0.60377358490566
88,0.60377358490566
89,0.358490566037736
90,0.471698113207547
91,0.39622641509434
92,0.60377358490566
93,0.358490566037736
94,0.471698113207547
95,0.60377358490566
96,0.39622641509434
97,0.547169811320755
98,0
99,0.452830188679245
100,0.60377358490566
101,0.433962264150943
102,0.60377358490566
103,0.60377358490566
