"rgn_id","pressure_score"
1,0.0346978287298933
2,0.00929955060664907
3,0.0753130995904758
4,0.0145326745368365
5,0.13313449787782
6,0.000217170150954967
7,1.9847477193942e-05
8,0.00883876972146023
9,0.00392225987106305
10,0.000839585202318577
11,0.00484860431667302
12,0.0395015745756956
13,0.0257618934532876
14,0.164565518882229
15,0.0576317547112637
16,0.0191537534297569
17,0.000466237397599555
18,0.00369152142835162
19,0.017234792717775
20,0.00780202097325623
21,7.58571908076858e-05
22,0.00416705885295501
23,0.00157617013613613
24,0.0745813546480652
25,0.226189822361278
26,0.0243775359838672
27,0.113654071948829
28,0.0918741487996211
29,0.189807607200003
30,0.0028567397429861
31,0.00503993088254222
32,0.0252134774494406
33,0.00904163051650562
34,0.0656465669556027
35,0.0398396775360009
36,0.00288914242324842
37,0.0181668776875521
38,0.000208622791321695
39,0.00164856632660433
40,0.245224885824117
41,0.000892872063145156
42,0.00423638010029697
43,0.0415056011525676
44,0.00208428787979501
45,0.0382083210097193
46,0.214162967216408
47,0.0414875309285021
48,0.00123214729956348
49,0.0181539521523126
50,0.0140831820893828
51,0.0160930868226418
52,0.118136414308317
53,0.0113091078178331
54,0.0117104653395794
55,0.114919482799007
56,0.0225741301200041
57,0.00510014502062711
58,0.00405095409294665
59,8.21876873375942e-05
60,0.0105505763414689
61,0.0367390833212126
62,0.0119500798115621
63,0.0126821522486507
64,0.00734955346322004
65,0.172405134382598
66,0.0123116793829405
67,0.00180888500142187
68,0.000146709940049523
69,0.0310897267967169
70,0.112988342251097
71,0.0783376835542572
72,0.00129150081470449
73,0.00382375776325512
74,0.0240614851227298
75,0.00196272220315934
76,0.00266643464704658
77,0.00264794824604907
78,0.00348715335436753
79,0.0547760871949211
80,0.023792956540134
81,5.69309666977801e-06
82,0.0172748211139086
83,0.364100538024119
84,0.000135479590516781
85,0.00550232599099495
86,0.4695775929135
87,0.00933205136263215
88,0.153220185209109
89,0.00214813637510929
90,0.0159695674710281
91,1.5151164878219e-05
92,0.00816492584931665
93,0.00598977074924731
94,0.0156591010895044
95,0.0488933770612393
96,0.00108773619443933
97,5.03447236147728e-06
98,0.0408970125176661
99,0.175626821703956
100,0.32961050825089
101,0.00564402844612099
102,1
103,0.0177441674495207
