"rgn_id","pressure_score"
1,0.995475147599913
2,0.996065300236541
3,0.935791532514023
4,0.981197826752197
5,0.990694314060203
6,0.999721417251749
7,0.99869041525296
8,0.999678254192217
9,0.997657206673116
10,0.981980728966372
11,0.99694277850673
12,0.998067762904271
13,0.99754003867233
14,0.995943213424579
15,0.997135936777888
16,0.995455487257625
17,0.99357107856294
18,0.994302765412089
19,0.996843171975622
20,0.994695308353452
21,0.992086718595296
22,0.994277328083412
23,0.994481991084115
24,0.997499688733975
25,0.997545968990619
26,0.997407197419971
27,0.998213477734331
28,0.998482217211212
29,0.998272823417679
30,0.996007054169493
31,0.991716558664482
32,0.996487668530984
33,0.995085366799106
34,0.992642405406233
35,0.992819699418138
36,0.99667824263471
37,0.997260412610606
38,0.988363518746444
39,0.996909180802218
40,0.998559606019807
41,0.989387462283506
42,0.996747924777954
43,0.997416507948424
44,0.989939923408749
45,0.998225780283935
46,0.997590755606768
47,0.998084555793818
48,0
49,0.997984741977489
50,0.993909255959056
51,0.995702932480681
52,0.997388072119423
53,0.997924833009532
54,0.996860963064398
55,0.997308670591208
56,0.997999174568168
57,0.99773190665401
58,0.995322313546979
59,0.995876183308374
60,0.992281582144492
61,0.997998531913027
62,0.992345757813174
63,0.994931531244696
64,0.99300040789222
65,0.998340587222335
66,0.994418482685126
67,0.996023323101896
68,0.975295320435142
69,0.995691825374734
70,0.998279796831897
71,0.997921464580807
72,0.997127363381814
73,0.992246552136166
74,0.997995634135628
75,0.994408895307877
76,0.995985714452834
77,0.996352561874136
78,0.993642716503308
79,0.996791200561387
80,0.997789551131656
81,0.906321031476534
82,0.996647031822213
83,0.998040233423038
84,0.981286431160599
85,0.995778330786944
86,0.998759432075579
87,0.988651128819797
88,0.998414152494227
89,0.996799056232199
90,0.997534897991051
91,0.950169121622317
92,0.997300755682461
93,0.998255793579516
94,0.996945169931943
95,0.997850431290917
96,0.981044996172211
97,0.97541236158487
98,0.995619846078122
99,0.998254775712902
100,0.997750865329282
101,0.99179807551287
102,0.998078996822679
103,0.981120472200204
