"rgn_id","habitat","year","area_km2"
76,"Macrocystis",2018,7.40166839228729
76,"Bosques y matorrales",2018,537.48
76,"Marismas y humedales",2018,6.915
76,"Playas y dunas",2018,1.72
77,"Macrocystis",2018,0.642879477713548
77,"Bosques y matorrales",2018,148.975
77,"Marismas y humedales",2018,1.775
77,"Playas y dunas",2018,0.39
78,"Macrocystis",2018,2.02595091909777
78,"Bosques y matorrales",2018,89.5
78,"Marismas y humedales",2018,0.215
78,"Playas y dunas",2018,0.315
79,"Macrocystis",2018,0.00364046829909452
79,"Bosques y matorrales",2018,7.78
79,"Marismas y humedales",2018,7.4
79,"Playas y dunas",2018,8.9
80,"Macrocystis",2018,0.05827526891241
80,"Bosques y matorrales",2018,33.775
80,"Marismas y humedales",2018,0.095
80,"Playas y dunas",2018,0.215
81,"Macrocystis",2018,6.28439433262826
81,"Bosques y matorrales",2018,1300.23
81,"Marismas y humedales",2018,339.82
81,"Playas y dunas",2018,12
82,"Macrocystis",2018,0.00353982110393066
82,"Bosques y matorrales",2018,19.94
82,"Marismas y humedales",2018,0.73
82,"Playas y dunas",2018,0.545
83,"Macrocystis",2018,0.000901543876655993
83,"Bosques y matorrales",2018,11.63
83,"Marismas y humedales",2018,0.38
83,"Playas y dunas",2018,0.98
84,"Macrocystis",2018,2.06954204871747
84,"Bosques y matorrales",2018,
84,"Marismas y humedales",2018,
84,"Playas y dunas",2018,
85,"Macrocystis",2018,0.188345806007893
85,"Bosques y matorrales",2018,82.975
85,"Marismas y humedales",2018,0.28
85,"Playas y dunas",2018,0.49
86,"Macrocystis",2018,0.000414947400949759
86,"Bosques y matorrales",2018,0.45
86,"Marismas y humedales",2018,0.67
86,"Playas y dunas",2018,0.75
87,"Macrocystis",2018,0.000895778290951928
87,"Bosques y matorrales",2018,34.69
87,"Marismas y humedales",2018,13.5
87,"Playas y dunas",2018,8
88,"Macrocystis",2018,0.0609703331822424
88,"Bosques y matorrales",2018,18.14
88,"Marismas y humedales",2018,0.75
88,"Playas y dunas",2018,1.34
89,"Macrocystis",2018,0.0776054117053172
89,"Bosques y matorrales",2018,19.8
89,"Marismas y humedales",2018,17.84
89,"Playas y dunas",2018,379.23
90,"Macrocystis",2018,0.002734632622291
90,"Bosques y matorrales",2018,28.66
90,"Marismas y humedales",2018,2.42
90,"Playas y dunas",2018,0.79
91,"Macrocystis",2018,10.4080653918887
91,"Bosques y matorrales",2018,557.84
91,"Marismas y humedales",2018,119.3
91,"Playas y dunas",2018,2.585
92,"Macrocystis",2018,0.151918385711337
92,"Bosques y matorrales",2018,48.79
92,"Marismas y humedales",2018,5.9
92,"Playas y dunas",2018,2.23
93,"Macrocystis",2018,0.350906324268752
93,"Bosques y matorrales",2018,0.05
93,"Marismas y humedales",2018,2.9
93,"Playas y dunas",2018,279.9
94,"Macrocystis",2018,0.0141025885127489
94,"Bosques y matorrales",2018,22.165
94,"Marismas y humedales",2018,0.855
94,"Playas y dunas",2018,0.39
95,"Macrocystis",2018,0.107527435684089
95,"Bosques y matorrales",2018,56.19
95,"Marismas y humedales",2018,1.4
95,"Playas y dunas",2018,0.28
96,"Macrocystis",2018,0.0832300706295516
96,"Bosques y matorrales",2018,45.405
96,"Marismas y humedales",2018,4.925
96,"Playas y dunas",2018,0.235
97,"Macrocystis",2018,14.3882500210231
97,"Bosques y matorrales",2018,2506.675
97,"Marismas y humedales",2018,756
97,"Playas y dunas",2018,5.565
98,"Macrocystis",2018,0.00126149905571777
98,"Bosques y matorrales",2018,1.36
98,"Marismas y humedales",2018,0.03
98,"Playas y dunas",2018,0.55
99,"Macrocystis",2018,0.141678857860192
99,"Bosques y matorrales",2018,52.07
99,"Marismas y humedales",2018,0.19
99,"Playas y dunas",2018,0.345
100,"Macrocystis",2018,0.00637413515537807
100,"Bosques y matorrales",2018,22.93
100,"Marismas y humedales",2018,5.7
100,"Playas y dunas",2018,0.74
101,"Macrocystis",2018,0.0346710020579962
101,"Bosques y matorrales",2018,31.2
101,"Marismas y humedales",2018,9.37
101,"Playas y dunas",2018,1.75
102,"Macrocystis",2018,0.00556636106220055
102,"Bosques y matorrales",2018,2.64
102,"Marismas y humedales",2018,4.47
102,"Playas y dunas",2018,0.56
103,"Macrocystis",2018,0.00646017983507073
103,"Bosques y matorrales",2018,11.6
103,"Marismas y humedales",2018,4.45
103,"Playas y dunas",2018,11.2
1,"Macrocystis",2019,0.00674920469279162
1,"Bosques y matorrales",2019,4.22
1,"Marismas y humedales",2019,0.85
1,"Playas y dunas",2019,1.8
2,"Macrocystis",2019,1.05613378418897
2,"Bosques y matorrales",2019,194.52
2,"Marismas y humedales",2019,3.63
2,"Playas y dunas",2019,3.73
3,"Macrocystis",2019,0.0520367915292767
3,"Bosques y matorrales",2019,0.012
3,"Marismas y humedales",2019,0.12
3,"Playas y dunas",2019,303.86
4,"Macrocystis",2019,0.378028434499413
4,"Bosques y matorrales",2019,98.81
4,"Marismas y humedales",2019,9
4,"Playas y dunas",2019,9.55
5,"Macrocystis",2019,0.0140929395693814
5,"Bosques y matorrales",2019,1.77
5,"Marismas y humedales",2019,1.6
5,"Playas y dunas",2019,89.7
6,"Macrocystis",2019,21.7699723094749
6,"Bosques y matorrales",2019,5587.9
6,"Marismas y humedales",2019,243.89
6,"Playas y dunas",2019,8.64
7,"Macrocystis",2019,180.151618111509
7,"Bosques y matorrales",2019,1754.5
7,"Marismas y humedales",2019,494.21
7,"Playas y dunas",2019,32.17
8,"Macrocystis",2019,0.582642012459377
8,"Bosques y matorrales",2019,184.67
8,"Marismas y humedales",2019,1.4
8,"Playas y dunas",2019,0.91
9,"Macrocystis",2019,0.0730923261918153
9,"Bosques y matorrales",2019,0.47
9,"Marismas y humedales",2019,0.07
9,"Playas y dunas",2019,297
10,"Macrocystis",2019,0.00403354181986948
10,"Bosques y matorrales",2019,0.42
10,"Marismas y humedales",2019,0.6
10,"Playas y dunas",2019,82
11,"Macrocystis",2019,0.113520874230617
11,"Bosques y matorrales",2019,14.48
11,"Marismas y humedales",2019,66.78
11,"Playas y dunas",2019,32.16
12,"Macrocystis",2019,0.00435371985513108
12,"Bosques y matorrales",2019,30.1
12,"Marismas y humedales",2019,4.9
12,"Playas y dunas",2019,5.7
13,"Macrocystis",2019,0.00622181038662636
13,"Bosques y matorrales",2019,9.87
13,"Marismas y humedales",2019,0.18
13,"Playas y dunas",2019,0
14,"Macrocystis",2019,0.000442850971845115
14,"Bosques y matorrales",2019,1.64
14,"Marismas y humedales",2019,8
14,"Playas y dunas",2019,0.17
15,"Macrocystis",2019,0.00242357272885577
15,"Bosques y matorrales",2019,16.54
15,"Marismas y humedales",2019,7.6
15,"Playas y dunas",2019,0.72
16,"Macrocystis",2019,0.968418072833313
16,"Bosques y matorrales",2019,75.1
16,"Marismas y humedales",2019,0.5
16,"Playas y dunas",2019,0.02
17,"Macrocystis",2019,3.15633956392622
17,"Bosques y matorrales",2019,507.74
17,"Marismas y humedales",2019,4.72
17,"Playas y dunas",2019,5.9
18,"Macrocystis",2019,0.00869486606062251
18,"Bosques y matorrales",2019,0.04
18,"Marismas y humedales",2019,0.04
18,"Playas y dunas",2019,156.3
19,"Macrocystis",2019,0.0151810175704262
19,"Bosques y matorrales",2019,23.34
19,"Marismas y humedales",2019,7.78
19,"Playas y dunas",2019,2.47
20,"Macrocystis",2019,0.142801748160183
20,"Bosques y matorrales",2019,80
20,"Marismas y humedales",2019,1.14
20,"Playas y dunas",2019,4.75
21,"Macrocystis",2019,17.8750777325536
21,"Bosques y matorrales",2019,3612.52
21,"Marismas y humedales",2019,79.58
21,"Playas y dunas",2019,1.54
22,"Macrocystis",2019,0.0380650041336428
22,"Bosques y matorrales",2019,50.5
22,"Marismas y humedales",2019,4.7
22,"Playas y dunas",2019,3.14
23,"Macrocystis",2019,0.0850824953874413
23,"Bosques y matorrales",2019,191.53
23,"Marismas y humedales",2019,0.2
23,"Playas y dunas",2019,0.35
24,"Macrocystis",2019,0.00450294770334592
24,"Bosques y matorrales",2019,2.25
24,"Marismas y humedales",2019,0.47
24,"Playas y dunas",2019,0.46
25,"Macrocystis",2019,0
25,"Bosques y matorrales",2019,0.68
25,"Marismas y humedales",2019,0.68
25,"Playas y dunas",2019,0.85
26,"Macrocystis",2019,0.0173597817788114
26,"Bosques y matorrales",2019,65.79
26,"Marismas y humedales",2019,13.26
26,"Playas y dunas",2019,21.49
27,"Macrocystis",2019,0.0487058188414503
27,"Bosques y matorrales",2019,0.07
27,"Marismas y humedales",2019,0.03
27,"Playas y dunas",2019,90.4
28,"Macrocystis",2019,0.0159421467892859
28,"Bosques y matorrales",2019,18.95
28,"Marismas y humedales",2019,13.41
28,"Playas y dunas",2019,120.8
29,"Macrocystis",2019,0.487249177526212
29,"Bosques y matorrales",2019,8.04
29,"Marismas y humedales",2019,2.65
29,"Playas y dunas",2019,1.3
30,"Macrocystis",2019,0.498268193990835
30,"Bosques y matorrales",2019,99.78
30,"Marismas y humedales",2019,0.87
30,"Playas y dunas",2019,0.45
31,"Macrocystis",2019,0.281879405080051
31,"Bosques y matorrales",2019,47.35
31,"Marismas y humedales",2019,0.11
31,"Playas y dunas",2019,0
32,"Macrocystis",2019,0
32,"Bosques y matorrales",2019,1.6
32,"Marismas y humedales",2019,0.5
32,"Playas y dunas",2019,3.1
33,"Macrocystis",2019,0.160910683417694
33,"Bosques y matorrales",2019,78.46
33,"Marismas y humedales",2019,0.14
33,"Playas y dunas",2019,0.12
34,"Macrocystis",2019,0.000444118819261367
34,"Bosques y matorrales",2019,2.14
34,"Marismas y humedales",2019,1.69
34,"Playas y dunas",2019,4.83
35,"Macrocystis",2019,0.00131802193217188
35,"Bosques y matorrales",2019,3.75
35,"Marismas y humedales",2019,0.7
35,"Playas y dunas",2019,4.83
36,"Macrocystis",2019,0.0859806756585869
36,"Bosques y matorrales",2019,0.71
36,"Marismas y humedales",2019,0.42
36,"Playas y dunas",2019,158.35
37,"Macrocystis",2019,0.0274911908869793
37,"Bosques y matorrales",2019,38.67
37,"Marismas y humedales",2019,0.1
37,"Playas y dunas",2019,0.17
38,"Macrocystis",2019,3.39834894766148
38,"Bosques y matorrales",2019,
38,"Marismas y humedales",2019,
38,"Playas y dunas",2019,
39,"Macrocystis",2019,0.375068157166905
39,"Bosques y matorrales",2019,342.6
39,"Marismas y humedales",2019,1
39,"Playas y dunas",2019,1.5
40,"Macrocystis",2019,0.06811942991626
40,"Bosques y matorrales",2019,14.92
40,"Marismas y humedales",2019,1.4
40,"Playas y dunas",2019,0.23
41,"Macrocystis",2019,0.151016042861422
41,"Bosques y matorrales",2019,0.023
41,"Marismas y humedales",2019,0.069
41,"Playas y dunas",2019,200.81
42,"Macrocystis",2019,0.0636748114185569
42,"Bosques y matorrales",2019,2.67
42,"Marismas y humedales",2019,0.5
42,"Playas y dunas",2019,153.9
43,"Macrocystis",2019,0.129091470672893
43,"Bosques y matorrales",2019,0.03
43,"Marismas y humedales",2019,0.03
43,"Playas y dunas",2019,298.69
44,"Macrocystis",2019,0.0675791418337277
44,"Bosques y matorrales",2019,1.57
44,"Marismas y humedales",2019,6.99
44,"Playas y dunas",2019,60.7
45,"Macrocystis",2019,0.0128145311576625
45,"Bosques y matorrales",2019,24.06
45,"Marismas y humedales",2019,0
45,"Playas y dunas",2019,7.7
46,"Macrocystis",2019,0.0126714240269632
46,"Bosques y matorrales",2019,10.72
46,"Marismas y humedales",2019,16.17
46,"Playas y dunas",2019,52.4
47,"Macrocystis",2019,0.117629206173882
47,"Bosques y matorrales",2019,52.8
47,"Marismas y humedales",2019,0.1
47,"Playas y dunas",2019,1.9
48,"Macrocystis",2019,0.368566289932278
48,"Bosques y matorrales",2019,6.5
48,"Marismas y humedales",2019,0.6
48,"Playas y dunas",2019,0.3
49,"Macrocystis",2019,0.45719504505471
49,"Bosques y matorrales",2019,52.52
49,"Marismas y humedales",2019,5.3
49,"Playas y dunas",2019,6.1
50,"Macrocystis",2019,0.00257020486352537
50,"Bosques y matorrales",2019,17.92
50,"Marismas y humedales",2019,3.4
50,"Playas y dunas",2019,7.2
51,"Macrocystis",2019,0.00475788794358874
51,"Bosques y matorrales",2019,12.6
51,"Marismas y humedales",2019,6.22
51,"Playas y dunas",2019,2.39
52,"Macrocystis",2019,0.000397379184993749
52,"Bosques y matorrales",2019,1.67
52,"Marismas y humedales",2019,0.81
52,"Playas y dunas",2019,0
53,"Macrocystis",2019,0.153362291445786
53,"Bosques y matorrales",2019,72.92
53,"Marismas y humedales",2019,1.8
53,"Playas y dunas",2019,1.2
54,"Macrocystis",2019,0.253304575035862
54,"Bosques y matorrales",2019,35.6
54,"Marismas y humedales",2019,64.7
54,"Playas y dunas",2019,11.33
55,"Macrocystis",2019,0.0976762550494023
55,"Bosques y matorrales",2019,14.27
55,"Marismas y humedales",2019,0.55
55,"Playas y dunas",2019,0.3
56,"Macrocystis",2019,0.0773984893442935
56,"Bosques y matorrales",2019,52.54
56,"Marismas y humedales",2019,0.57
56,"Playas y dunas",2019,0.98
57,"Macrocystis",2019,1.19489920327805
57,"Bosques y matorrales",2019,106.96
57,"Marismas y humedales",2019,5.59
57,"Playas y dunas",2019,5.17
58,"Macrocystis",2019,0.0150478251621641
58,"Bosques y matorrales",2019,0
58,"Marismas y humedales",2019,0
58,"Playas y dunas",2019,217.7
59,"Macrocystis",2019,122.801540465048
59,"Bosques y matorrales",2019,8590.03
59,"Marismas y humedales",2019,4175
59,"Playas y dunas",2019,113.42
60,"Macrocystis",2019,0.0123494749408264
60,"Bosques y matorrales",2019,1.36
60,"Marismas y humedales",2019,10.195
60,"Playas y dunas",2019,1.345
61,"Macrocystis",2019,0.129393563251289
61,"Bosques y matorrales",2019,9.8
61,"Marismas y humedales",2019,83.1
61,"Playas y dunas",2019,123
62,"Macrocystis",2019,0.0141421805238567
62,"Bosques y matorrales",2019,10.52
62,"Marismas y humedales",2019,17.88
62,"Playas y dunas",2019,31.23
63,"Macrocystis",2019,0.0112605842111926
63,"Bosques y matorrales",2019,6.48
63,"Marismas y humedales",2019,1.92
63,"Playas y dunas",2019,1.12
64,"Macrocystis",2019,0.0677012151177828
64,"Bosques y matorrales",2019,43.87
64,"Marismas y humedales",2019,4.27
64,"Playas y dunas",2019,2.04
65,"Macrocystis",2019,0.18708001449916
65,"Bosques y matorrales",2019,3.38
65,"Marismas y humedales",2019,0.16
65,"Playas y dunas",2019,0.04
66,"Macrocystis",2019,0.0352715080375915
66,"Bosques y matorrales",2019,46.21
66,"Marismas y humedales",2019,12.94
66,"Playas y dunas",2019,4.3
67,"Macrocystis",2019,3.20832756433737
67,"Bosques y matorrales",2019,89.92
67,"Marismas y humedales",2019,24.6
67,"Playas y dunas",2019,3.48
68,"Macrocystis",2019,1.53203820872644
68,"Bosques y matorrales",2019,33.98
68,"Marismas y humedales",2019,1.6
68,"Playas y dunas",2019,14.58
69,"Macrocystis",2019,0.013900107322662
69,"Bosques y matorrales",2019,8.69
69,"Marismas y humedales",2019,9.63
69,"Playas y dunas",2019,8.5
70,"Macrocystis",2019,0.443886747774953
70,"Bosques y matorrales",2019,81.095
70,"Marismas y humedales",2019,0.81
70,"Playas y dunas",2019,2.36363636363636
71,"Macrocystis",2019,0.00671748920305196
71,"Bosques y matorrales",2019,0.04
71,"Marismas y humedales",2019,0.22
71,"Playas y dunas",2019,3.19
72,"Macrocystis",2019,83.7358634103634
72,"Bosques y matorrales",2019,2011.515
72,"Marismas y humedales",2019,1012.51
72,"Playas y dunas",2019,168.35
73,"Macrocystis",2019,0.273338629609114
73,"Bosques y matorrales",2019,57.86
73,"Marismas y humedales",2019,0.62
73,"Playas y dunas",2019,0.09
74,"Macrocystis",2019,0.124076362913967
74,"Bosques y matorrales",2019,51.27
74,"Marismas y humedales",2019,0.3
74,"Playas y dunas",2019,0.16
75,"Macrocystis",2019,5.19483013472436
75,"Bosques y matorrales",2019,162.37
75,"Marismas y humedales",2019,0.82
75,"Playas y dunas",2019,0.16
76,"Macrocystis",2019,7.27079409851404
76,"Bosques y matorrales",2019,537.54
76,"Marismas y humedales",2019,6.2
76,"Playas y dunas",2019,1.42
77,"Macrocystis",2019,0.631512257086
77,"Bosques y matorrales",2019,151.5
77,"Marismas y humedales",2019,2.04
77,"Playas y dunas",2019,0.33
78,"Macrocystis",2019,1.99012860422178
78,"Bosques y matorrales",2019,94.32
78,"Marismas y humedales",2019,0.22
78,"Playas y dunas",2019,0.35
79,"Macrocystis",2019,0.00357609852563313
79,"Bosques y matorrales",2019,8.46
79,"Marismas y humedales",2019,8.05
79,"Playas y dunas",2019,19.51
80,"Macrocystis",2019,0.0572448614070825
80,"Bosques y matorrales",2019,34.11
80,"Marismas y humedales",2019,0.05
80,"Playas y dunas",2019,0.2
81,"Macrocystis",2019,6.17327537586273
81,"Bosques y matorrales",2019,1072.35
81,"Marismas y humedales",2019,262.07
81,"Playas y dunas",2019,8.015
82,"Macrocystis",2019,0.0034772309468867
82,"Bosques y matorrales",2019,21.48
82,"Marismas y humedales",2019,0.76
82,"Playas y dunas",2019,0.59
83,"Macrocystis",2019,0.000885603022255396
83,"Bosques y matorrales",2019,21.48
83,"Marismas y humedales",2019,0.76
83,"Playas y dunas",2019,0.59
84,"Macrocystis",2019,2.03294896730597
84,"Bosques y matorrales",2019,19.43
84,"Marismas y humedales",2019,1.04
84,"Playas y dunas",2019,1.12
85,"Macrocystis",2019,0.185015526530347
85,"Bosques y matorrales",2019,85.25
85,"Marismas y humedales",2019,0.16
85,"Playas y dunas",2019,0.5
86,"Macrocystis",2019,0.000407610413506639
86,"Bosques y matorrales",2019,0.4
86,"Marismas y humedales",2019,0.72
86,"Playas y dunas",2019,0.98
87,"Macrocystis",2019,0.000879939382074586
87,"Bosques y matorrales",2019,30.63
87,"Marismas y humedales",2019,17.56
87,"Playas y dunas",2019,17.9
88,"Macrocystis",2019,0.0598922722811812
88,"Bosques y matorrales",2019,17.82
88,"Marismas y humedales",2019,1
88,"Playas y dunas",2019,1.7
89,"Macrocystis",2019,0.0762332138559108
89,"Bosques y matorrales",2019,15.26
89,"Marismas y humedales",2019,6.4
89,"Playas y dunas",2019,367.38
90,"Macrocystis",2019,0.00268627958967682
90,"Bosques y matorrales",2019,29.23
90,"Marismas y humedales",2019,2.28
90,"Playas y dunas",2019,0.78
91,"Macrocystis",2019,10.2240328014624
91,"Bosques y matorrales",2019,488.14
91,"Marismas y humedales",2019,69.7
91,"Playas y dunas",2019,2.1
92,"Macrocystis",2019,0.149232206003278
92,"Bosques y matorrales",2019,51.24
92,"Marismas y humedales",2019,6.64
92,"Playas y dunas",2019,2.32
93,"Macrocystis",2019,0.344701693780699
93,"Bosques y matorrales",2019,0.06
93,"Marismas y humedales",2019,0
93,"Playas y dunas",2019,269.9
94,"Macrocystis",2019,0.013853230366158
94,"Bosques y matorrales",2019,22.92
94,"Marismas y humedales",2019,0.77
94,"Playas y dunas",2019,0.28
95,"Macrocystis",2019,0.105626164719145
95,"Bosques y matorrales",2019,56.12
95,"Marismas y humedales",2019,2.01
95,"Playas y dunas",2019,0.48
96,"Macrocystis",2019,0.0817584190860035
96,"Bosques y matorrales",2019,47.18
96,"Marismas y humedales",2019,3.89
96,"Playas y dunas",2019,0.3
97,"Macrocystis",2019,14.1338408850914
97,"Bosques y matorrales",2019,3722.5375
97,"Marismas y humedales",2019,929.715
97,"Playas y dunas",2019,24.1725
98,"Macrocystis",2019,0.00123919357143199
98,"Bosques y matorrales",2019,1.51
98,"Marismas y humedales",2019,0.19
98,"Playas y dunas",2019,0.45
99,"Macrocystis",2019,0.139173730707458
99,"Bosques y matorrales",2019,52.3
99,"Marismas y humedales",2019,0.19
99,"Playas y dunas",2019,0.32
100,"Macrocystis",2019,0.0062614294257152
100,"Bosques y matorrales",2019,19.16
100,"Marismas y humedales",2019,7.18
100,"Playas y dunas",2019,5.22
101,"Macrocystis",2019,0.0340579587996033
101,"Bosques y matorrales",2019,31.71
101,"Marismas y humedales",2019,8.99
101,"Playas y dunas",2019,1.7
102,"Macrocystis",2019,0.00546793817504966
102,"Bosques y matorrales",2019,2.9
102,"Marismas y humedales",2019,1.15
102,"Playas y dunas",2019,0.88
103,"Macrocystis",2019,0.00634595268670995
103,"Bosques y matorrales",2019,10.4
103,"Marismas y humedales",2019,6.2
103,"Playas y dunas",2019,0.57
1,"Macrocystis",2020,0.00662986708525699
1,"Bosques y matorrales",2020,6.96
1,"Marismas y humedales",2020,1.26
1,"Playas y dunas",2020,1.77
2,"Macrocystis",2020,1.03745951295577
2,"Bosques y matorrales",2020,202.67
2,"Marismas y humedales",2020,3.09
2,"Playas y dunas",2020,3.9
3,"Macrocystis",2020,0.0511166910896627
3,"Bosques y matorrales",2020,0.957
3,"Marismas y humedales",2020,1.98
3,"Playas y dunas",2020,301.2
4,"Macrocystis",2020,0.371344238211604
4,"Bosques y matorrales",2020,6.26
4,"Marismas y humedales",2020,7
4,"Playas y dunas",2020,9.43
5,"Macrocystis",2020,0.0138437520327911
5,"Bosques y matorrales",2020,0.915
5,"Marismas y humedales",2020,0.55
5,"Playas y dunas",2020,103.17
6,"Macrocystis",2020,21.3850415613702
6,"Bosques y matorrales",2020,6237.75
6,"Marismas y humedales",2020,476.79
6,"Playas y dunas",2020,19.65
7,"Macrocystis",2020,176.96622604274
7,"Bosques y matorrales",2020,2157.75
7,"Marismas y humedales",2020,1101.14
7,"Playas y dunas",2020,51.97
8,"Macrocystis",2020,0.572339894360881
8,"Bosques y matorrales",2020,169.27
8,"Marismas y humedales",2020,1.37
8,"Playas y dunas",2020,1
9,"Macrocystis",2020,0.0717999274968716
9,"Bosques y matorrales",2020,0.79
9,"Marismas y humedales",2020,0.6
9,"Playas y dunas",2020,291.61
10,"Macrocystis",2020,0.00396222182698377
10,"Bosques y matorrales",2020,0.72
10,"Marismas y humedales",2020,0.4
10,"Playas y dunas",2020,82
11,"Macrocystis",2020,0.111513628910233
11,"Bosques y matorrales",2020,14.56
11,"Marismas y humedales",2020,76.54
11,"Playas y dunas",2020,21.79
12,"Macrocystis",2020,0.00427673856103249
12,"Bosques y matorrales",2020,28.37
12,"Marismas y humedales",2020,6.02
12,"Playas y dunas",2020,7.5
13,"Macrocystis",2020,0.00611179802222629
13,"Bosques y matorrales",2020,9.54
13,"Marismas y humedales",2020,0.19
13,"Playas y dunas",2020,0
14,"Macrocystis",2020,0.000435020601026636
14,"Bosques y matorrales",2020,1.14
14,"Marismas y humedales",2020,0.74
14,"Playas y dunas",2020,0.36
15,"Macrocystis",2020,0.0023807197729428
15,"Bosques y matorrales",2020,15.93
15,"Marismas y humedales",2020,9.23
15,"Playas y dunas",2020,0.43
16,"Macrocystis",2020,0.95129476702683
16,"Bosques y matorrales",2020,86.05
16,"Marismas y humedales",2020,0.25
16,"Playas y dunas",2020,0.63
17,"Macrocystis",2020,3.10053002350316
17,"Bosques y matorrales",2020,456.44
17,"Marismas y humedales",2020,5.07
17,"Playas y dunas",2020,9.9
18,"Macrocystis",2020,0.00854112579628931
18,"Bosques y matorrales",2020,0.084
18,"Marismas y humedales",2020,0.37
18,"Playas y dunas",2020,148.7
19,"Macrocystis",2020,0.014912590933621
19,"Bosques y matorrales",2020,22.24
19,"Marismas y humedales",2020,8.8
19,"Playas y dunas",2020,2.5
20,"Macrocystis",2020,0.140276766365602
20,"Bosques y matorrales",2020,81.99
20,"Marismas y humedales",2020,1.04
20,"Playas y dunas",2020,5.56
21,"Macrocystis",2020,17.5590154543748
21,"Bosques y matorrales",2020,3871.75
21,"Marismas y humedales",2020,107.7
21,"Playas y dunas",2020,2.57
22,"Macrocystis",2020,0.0373919490507297
22,"Bosques y matorrales",2020,50.64
22,"Marismas y humedales",2020,5.05
22,"Playas y dunas",2020,3.4
23,"Macrocystis",2020,0.0835780897715533
23,"Bosques y matorrales",2020,137.52
23,"Marismas y humedales",2020,0.2
23,"Playas y dunas",2020,0.15
24,"Macrocystis",2020,0.00442332780289383
24,"Bosques y matorrales",2020,2.23
24,"Marismas y humedales",2020,0.47
24,"Playas y dunas",2020,0.43
25,"Macrocystis",2020,0
25,"Bosques y matorrales",2020,1.12
25,"Marismas y humedales",2020,0.81
25,"Playas y dunas",2020,0.5
26,"Macrocystis",2020,0.0170528308239798
26,"Bosques y matorrales",2020,61.83
26,"Marismas y humedales",2020,16.28
26,"Playas y dunas",2020,21.75
27,"Macrocystis",2020,0.0478446157578097
27,"Bosques y matorrales",2020,0.05
27,"Marismas y humedales",2020,0
27,"Playas y dunas",2020,89.67
28,"Macrocystis",2020,0.01566026207199
28,"Bosques y matorrales",2020,28.6
28,"Marismas y humedales",2020,54.13
28,"Playas y dunas",2020,52.36
29,"Macrocystis",2020,0.478633769672114
29,"Bosques y matorrales",2020,8.56666666666667
29,"Marismas y humedales",2020,7.05333333333333
29,"Playas y dunas",2020,1.56
30,"Macrocystis",2020,0.489457950875084
30,"Bosques y matorrales",2020,99.16
30,"Marismas y humedales",2020,0.89
30,"Playas y dunas",2020,0.58
31,"Macrocystis",2020,0.276895289862526
31,"Bosques y matorrales",2020,58.11
31,"Marismas y humedales",2020,0.4
31,"Playas y dunas",2020,0
32,"Macrocystis",2020,0
32,"Bosques y matorrales",2020,2.01
32,"Marismas y humedales",2020,0.82
32,"Playas y dunas",2020,3.4
33,"Macrocystis",2020,0.158065504339581
33,"Bosques y matorrales",2020,79.77
33,"Marismas y humedales",2020,0.2
33,"Playas y dunas",2020,0.26
34,"Macrocystis",2020,0.000436266030708612
34,"Bosques y matorrales",2020,3.97
34,"Marismas y humedales",2020,2.63
34,"Playas y dunas",2020,4.3
35,"Macrocystis",2020,0.00129471702570911
35,"Bosques y matorrales",2020,4.6
35,"Marismas y humedales",2020,2.64
35,"Playas y dunas",2020,4.3
36,"Macrocystis",2020,0.084460388662659
36,"Bosques y matorrales",2020,2.65
36,"Marismas y humedales",2020,0.33
36,"Playas y dunas",2020,155.61
37,"Macrocystis",2020,0.0270050991031231
37,"Bosques y matorrales",2020,40.76
37,"Marismas y humedales",2020,0.13
37,"Playas y dunas",2020,0.23
38,"Macrocystis",2020,3.33826026292876
38,"Bosques y matorrales",2020,
38,"Marismas y humedales",2020,
38,"Playas y dunas",2020,
39,"Macrocystis",2020,0.368436303700299
39,"Bosques y matorrales",2020,317.99
39,"Marismas y humedales",2020,1.44
39,"Playas y dunas",2020,6.53
40,"Macrocystis",2020,0.0669149606250098
40,"Bosques y matorrales",2020,14.72
40,"Marismas y humedales",2020,1.39
40,"Playas y dunas",2020,0.23
41,"Macrocystis",2020,0.148345818134992
41,"Bosques y matorrales",2020,0.06
41,"Marismas y humedales",2020,0.07
41,"Playas y dunas",2020,199.9
42,"Macrocystis",2020,0.0625489306665589
42,"Bosques y matorrales",2020,0.665
42,"Marismas y humedales",2020,3.09
42,"Playas y dunas",2020,150.4
43,"Macrocystis",2020,0.126808910287715
43,"Bosques y matorrales",2020,0.04
43,"Marismas y humedales",2020,0.68
43,"Playas y dunas",2020,298.8
44,"Macrocystis",2020,0.06638422576987
44,"Bosques y matorrales",2020,4.06
44,"Marismas y humedales",2020,0.63
44,"Playas y dunas",2020,64.5
45,"Macrocystis",2020,0.0125879480920063
45,"Bosques y matorrales",2020,24.19
45,"Marismas y humedales",2020,0
45,"Playas y dunas",2020,7.54
46,"Macrocystis",2020,0.0124473713427929
46,"Bosques y matorrales",2020,8.88
46,"Marismas y humedales",2020,22.4
46,"Playas y dunas",2020,24.5
47,"Macrocystis",2020,0.115549318441927
47,"Bosques y matorrales",2020,52.53
47,"Marismas y humedales",2020,0.11
47,"Playas y dunas",2020,1.07
48,"Macrocystis",2020,0.36204940071933
48,"Bosques y matorrales",2020,6.02
48,"Marismas y humedales",2020,1.23
48,"Playas y dunas",2020,0.34
