"rgn_id","resilience_score"
1,0.0367385546588567
2,0.535220715297253
3,0.357394259132184
4,0.298404917344645
5,0.00127223606182256
6,0.200766547520469
7,0.00178888945977403
8,0.535220715297253
9,0.661412817897203
10,0.00127223606182256
11,0.867193226291242
12,0.298404917344645
13,0.251649140310265
14,0.0367385546588567
15,0.0367385546588567
16,0.535220715297253
17,0.535220715297253
18,0.661412817897203
19,1
20,0.535220715297253
21,0.200766547520469
22,0.0240757140352252
23,0.535220715297253
24,0.0240757140352252
25,0.0367385546588567
26,0.298404917344645
27,0.661412817897203
28,0.867193226291242
29,0.298404917344645
30,0.178171841802056
31,0.535220715297253
32,1
33,0.535220715297253
34,0.0367385546588567
35,0.0367385546588567
36,0.661412817897203
37,0.535220715297253
38,0.200766547520469
39,0.535220715297253
40,0.298404917344645
41,0.463039364096632
42,0.661412817897203
43,0.463039364096632
44,0.867193226291242
45,0.0367385546588567
46,0.867193226291242
47,0.178171841802056
48,0.00178888945977403
49,0.298404917344645
50,1
51,0.449953048260957
52,0.298404917344645
53,0.535220715297253
54,0.867193226291242
55,0.298404917344645
56,0.178171841802056
57,0.535220715297253
58,0.357394259132184
59,0.00178888945977403
60,0.449953048260957
61,0.867193226291242
62,0.0367385546588567
63,0.449953048260957
64,1
65,0.298404917344645
66,0.449953048260957
67,0.00178888945977403
68,0.00178888945977403
69,0.0367385546588567
70,0.535220715297253
71,0.535220715297253
72,0.00178888945977403
73,0.535220715297253
74,0.535220715297253
75,0.535220715297253
76,0.535220715297253
77,0.535220715297253
78,0.535220715297253
79,0.0367385546588567
80,0.535220715297253
81,0.00178888945977403
82,0.251649140310265
83,0.0367385546588567
84,0.00178888945977403
85,0.178171841802056
86,0.298404917344645
87,0.0367385546588567
88,0.298404917344645
89,0.357394259132184
90,0.251649140310265
91,0.00178888945977403
92,0.298404917344645
93,0.357394259132184
94,0.251649140310265
95,0.298404917344645
96,0.00178888945977403
97,0.200766547520469
98,0.0240757140352252
99,0.178171841802056
100,0.0367385546588567
101,1
102,0.0367385546588567
103,0.0367385546588567
