"rgn_id","pressure_score"
1,0.998771498771499
2,0.992121086460709
3,0.993886462882096
4,0.999350185197219
5,0.999719101123596
6,0.992647058823529
7,0.997867803837953
8,0.996824766818813
9,0.9975782414307
10,0.984375
11,0.995880535530381
12,1
13,0.923076923076923
14,1
15,0.998659517426273
16,0.997826086956522
17,0.869565217391304
18,0.990909090909091
19,0.99812030075188
20,0.9921875
21,0.994006849315068
22,0.993920972644377
23,0.892857142857143
24,0
25,0.997326203208556
26,0.999498495486459
27,1
28,0.999258572752549
29,0.999472016895459
30,0.997768963807635
31,0
32,1
33,0.999267667521055
34,0.999521759923482
35,0.75
36,0.996835443037975
37,1
38,0.999335106382979
39,0.994408201304753
40,0.968421052631579
41,0.995412844036697
42,0.994619523443505
43,0.99789312392262
44,0.992405063291139
45,0.998067632850242
46,1
47,1
48,1
49,0.999461464815701
50,0.999608508417069
51,1
52,1
53,1
54,0.996531791907514
55,0.997395833333333
56,0.997169143665959
57,0.998087954110899
58,0.998396793587174
59,0.997854077253219
60,0.926829268292683
61,0.995703544575725
62,0.998885793871866
63,0.998507462686567
64,0.999347400478573
65,0.997337593184239
66,0.998897464167585
67,0.996840442338073
68,1
69,0.997175141242938
70,0.985865724381625
71,1
72,0.994694960212202
73,0.964285714285714
74,0.866666666666667
75,0.998355263157895
76,0.998019801980198
77,0.991580310880829
78,0.851851851851852
79,0.998935320734629
80,1
81,0.985714285714286
82,0.928571428571429
83,0.999658275430003
84,1
85,0.978540772532189
86,1
87,1
88,0.999240314003545
89,0.989174560216509
90,1
91,1
92,0.987096774193548
93,0.994308943089431
94,0.999074359765505
95,0.997381513485206
96,1
97,0.947368421052632
98,1
99,0.997247706422018
100,0.999201437412657
101,0.997097242380261
102,0.985507246376812
103,0.989583333333333
