"rgn_id","pressure_score"
2,0
6,0.425
7,0
8,0.285714285714286
16,0
17,0.16
20,0
21,0.465116279069767
23,0.666666666666667
31,0
33,1
38,0
39,0.25
59,0.75
70,0.25
71,1
71,1
73,0
75,0.142857142857143
76,0.235294117647059
77,0.166666666666667
78,0.545454545454545
81,0.307692307692308
