"rgn_id","resilience_score"
1,0
2,0.0661553211888782
3,0.0813439434129089
4,0.0222437137330754
5,0.0242872228088701
6,0.0740740740740741
7,0
8,0.0493033226152197
9,0.038558256496228
10,0.181102362204724
11,0.0467479674796748
12,0
13,0
14,0
15,0
16,0.0517435320584927
17,0.151345291479821
18,0.0313351498637602
19,0
20,0.178294573643411
21,0.163120567375887
22,0
23,0.273809523809524
24,0
25,0
26,0
27,0.161172161172161
28,0.0134660421545667
29,0.0157534246575342
30,0.0361067503924647
31,0.553191489361702
32,0
33,0.0712074303405573
34,0
35,0
36,0.0649717514124294
37,0.80952380952381
38,0.200892857142857
39,0.0872865275142315
40,0
41,0.272189349112426
42,0.0322128851540616
43,0.105118829981718
44,0.061744966442953
45,0
46,0.5
47,0
48,0
49,0
50,0
51,0
52,0
53,0.181102362204724
54,0.025414364640884
55,0.0298701298701299
56,0
57,0.0917553191489362
58,0.052812858783008
59,0.0664739884393064
60,0
61,0.0443159922928709
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0.0423183072677093
71,1
72,0
73,0.820512820512821
74,0.241379310344828
75,0.139817629179331
76,0.0789473684210526
77,0.0952380952380952
78,0.176923076923077
79,0
80,0.5
81,0
82,0
83,0
84,0
85,0.0867924528301887
86,0
87,0
88,0
89,0.0580075662042875
90,0
91,0
92,0
93,0.0811764705882353
94,0
95,0
96,0
97,0.318181818181818
98,0
99,0
100,0.017306245297216
101,0
102,0
103,0
