"rgn_id","year","habitat","km2"
68,"2017","Kelp forest",1.58768796462022
69,"2017","Kelp forest",0.0144050148210504
70,"2017","Kelp forest",0.46001049000113
71,"2017","Kelp forest",0.00696149528086362
72,"2017","Kelp forest",86.7774849128814
73,"2017","Kelp forest",0.283267381991035
74,"2017","Kelp forest",0.128583312720454
75,"2017","Kelp forest",5.38352714453809
76,"2017","Kelp forest",7.53489842334846
77,"2017","Kelp forest",0.654451308312392
78,"2017","Kelp forest",2.06241803564153
79,"2017","Kelp forest",0.00370599672847822
80,"2017","Kelp forest",0.0593242237528333
81,"2017","Kelp forest",6.39751343061557
82,"2017","Kelp forest",0.00360353788380141
83,"2017","Kelp forest",0.000917771666435801
84,"2017","Kelp forest",2.10679380559439
85,"2017","Kelp forest",0.191736030516035
86,"2017","Kelp forest",0.000422416454166854
87,"2017","Kelp forest",0.000911902300189063
88,"2017","Kelp forest",0.0620677991795228
89,"2017","Kelp forest",0.0790023091160129
90,"2017","Kelp forest",0.00278385600949224
91,"2017","Kelp forest",10.5954105689427
92,"2017","Kelp forest",0.154652916654142
93,"2017","Kelp forest",0.357222638105589
94,"2017","Kelp forest",0.0143564351059784
95,"2017","Kelp forest",0.109462929526403
96,"2017","Kelp forest",0.0847282119008835
97,"2017","Kelp forest",14.6472385214015
98,"2017","Kelp forest",0.00128420603872069
99,"2017","Kelp forest",0.144229077301676
100,"2017","Kelp forest",0.00648886958817488
101,"2017","Kelp forest",0.0352950800950401
102,"2017","Kelp forest",0.00566655556132016
103,"2017","Kelp forest",0.006576463072102
1,"2018","Kelp forest",0.00687069037726187
2,"2018","Kelp forest",1.07514419230437
3,"2018","Kelp forest",0.0529734537768037
4,"2018","Kelp forest",0.384832946320402
5,"2018","Kelp forest",0.0143466124816302
6,"2018","Kelp forest",22.1618318110455
7,"2018","Kelp forest",183.394347237516
8,"2018","Kelp forest",0.593129568683645
9,"2018","Kelp forest",0.0744079880632679
10,"2018","Kelp forest",0.00410614557262713
11,"2018","Kelp forest",0.115564249966768
12,"2018","Kelp forest",0.00443208681252344
13,"2018","Kelp forest",0.00633380297358563
14,"2018","Kelp forest",0.000450822289338328
15,"2018","Kelp forest",0.00246719703797518
16,"2018","Kelp forest",0.985849598144313
17,"2018","Kelp forest",3.21315367607689
18,"2018","Kelp forest",0.00885137364971372
19,"2018","Kelp forest",0.0154542758866938
20,"2018","Kelp forest",0.145372179627066
21,"2018","Kelp forest",18.1968291317395
22,"2018","Kelp forest",0.0387501742080484
23,"2018","Kelp forest",0.0866139803044153
24,"2018","Kelp forest",0.00458400076200615
25,"2018","Kelp forest",0
26,"2018","Kelp forest",0.01767225785083
27,"2018","Kelp forest",0.0495825235805964
28,"2018","Kelp forest",0.016229105431493
29,"2018","Kelp forest",0.496019662721684
30,"2018","Kelp forest",0.50723702148267
31,"2018","Kelp forest",0.286953234371492
32,"2018","Kelp forest",0
33,"2018","Kelp forest",0.163807075719212
34,"2018","Kelp forest",0.000452112958008072
35,"2018","Kelp forest",0.00134174632695097
36,"2018","Kelp forest",0.0875283278204415
37,"2018","Kelp forest",0.0279860323229449
38,"2018","Kelp forest",3.45951922871939
39,"2018","Kelp forest",0.381819383995909
40,"2018","Kelp forest",0.0693455796547527
41,"2018","Kelp forest",0.153734331632927
42,"2018","Kelp forest",0.0648209580240909
43,"2018","Kelp forest",0.131415117145005
44,"2018","Kelp forest",0.0687955663867348
45,"2018","Kelp forest",0.0130451927185004
46,"2018","Kelp forest",0.0128995096594485
47,"2018","Kelp forest",0.119746531885012
48,"2018","Kelp forest",0.375200483151059
49,"2018","Kelp forest",0.465424555865694
50,"2018","Kelp forest",0.00261646855106882
51,"2018","Kelp forest",0.00484352992657334
52,"2018","Kelp forest",0.000404532010323637
53,"2018","Kelp forest",0.156122812691811
54,"2018","Kelp forest",0.257864057386507
55,"2018","Kelp forest",0.0994344276402916
56,"2018","Kelp forest",0.0787916621524908
57,"2018","Kelp forest",1.21640738893705
58,"2018","Kelp forest",0.0153186860150831
59,"2018","Kelp forest",125.011968193419
60,"2018","Kelp forest",0.0125717654897612
61,"2018","Kelp forest",0.131722647389812
62,"2018","Kelp forest",0.0143967397732861
63,"2018","Kelp forest",0.0114632747269941
64,"2018","Kelp forest",0.0689198369899029
65,"2018","Kelp forest",0.190447454760145
66,"2018","Kelp forest",0.0359063951822681
67,"2018","Kelp forest",3.26607746049544
68,"2018","Kelp forest",1.55961489648352
69,"2018","Kelp forest",0.0141503092544699
70,"2018","Kelp forest",0.451876709234902
71,"2018","Kelp forest",0.00683840400870689
72,"2018","Kelp forest",85.2431089517499
73,"2018","Kelp forest",0.278258724942078
74,"2018","Kelp forest",0.126309737446419
75,"2018","Kelp forest",5.2883370771494
76,"2018","Kelp forest",7.40166839228729
77,"2018","Kelp forest",0.642879477713548
78,"2018","Kelp forest",2.02595091909777
79,"2018","Kelp forest",0.00364046829909452
80,"2018","Kelp forest",0.05827526891241
81,"2018","Kelp forest",6.28439433262826
82,"2018","Kelp forest",0.00353982110393066
83,"2018","Kelp forest",0.000901543876655993
84,"2018","Kelp forest",2.06954204871747
85,"2018","Kelp forest",0.188345806007893
86,"2018","Kelp forest",0.000414947400949759
87,"2018","Kelp forest",0.000895778290951928
88,"2018","Kelp forest",0.0609703331822424
89,"2018","Kelp forest",0.0776054117053172
90,"2018","Kelp forest",0.002734632622291
91,"2018","Kelp forest",10.4080653918887
92,"2018","Kelp forest",0.151918385711337
93,"2018","Kelp forest",0.350906324268752
94,"2018","Kelp forest",0.0141025885127489
95,"2018","Kelp forest",0.107527435684089
96,"2018","Kelp forest",0.0832300706295516
97,"2018","Kelp forest",14.3882500210231
98,"2018","Kelp forest",0.00126149905571777
99,"2018","Kelp forest",0.141678857860192
100,"2018","Kelp forest",0.00637413515537807
101,"2018","Kelp forest",0.0346710020579962
102,"2018","Kelp forest",0.00556636106220055
103,"2018","Kelp forest",0.00646017983507073
1,"2019","Kelp forest",0.00674920469279162
2,"2019","Kelp forest",1.05613378418897
3,"2019","Kelp forest",0.0520367915292767
4,"2019","Kelp forest",0.378028434499413
5,"2019","Kelp forest",0.0140929395693814
6,"2019","Kelp forest",21.7699723094749
7,"2019","Kelp forest",180.151618111509
8,"2019","Kelp forest",0.582642012459377
9,"2019","Kelp forest",0.0730923261918153
10,"2019","Kelp forest",0.00403354181986948
11,"2019","Kelp forest",0.113520874230617
12,"2019","Kelp forest",0.00435371985513108
13,"2019","Kelp forest",0.00622181038662636
14,"2019","Kelp forest",0.000442850971845115
15,"2019","Kelp forest",0.00242357272885577
16,"2019","Kelp forest",0.968418072833313
17,"2019","Kelp forest",3.15633956392622
18,"2019","Kelp forest",0.00869486606062251
19,"2019","Kelp forest",0.0151810175704262
20,"2019","Kelp forest",0.142801748160183
21,"2019","Kelp forest",17.8750777325536
22,"2019","Kelp forest",0.0380650041336428
23,"2019","Kelp forest",0.0850824953874413
24,"2019","Kelp forest",0.00450294770334592
25,"2019","Kelp forest",0
26,"2019","Kelp forest",0.0173597817788114
27,"2019","Kelp forest",0.0487058188414503
28,"2019","Kelp forest",0.0159421467892859
29,"2019","Kelp forest",0.487249177526212
30,"2019","Kelp forest",0.498268193990835
31,"2019","Kelp forest",0.281879405080051
32,"2019","Kelp forest",0
33,"2019","Kelp forest",0.160910683417694
34,"2019","Kelp forest",0.000444118819261367
35,"2019","Kelp forest",0.00131802193217188
36,"2019","Kelp forest",0.0859806756585869
37,"2019","Kelp forest",0.0274911908869793
38,"2019","Kelp forest",3.39834894766148
39,"2019","Kelp forest",0.375068157166905
40,"2019","Kelp forest",0.06811942991626
41,"2019","Kelp forest",0.151016042861422
42,"2019","Kelp forest",0.0636748114185569
43,"2019","Kelp forest",0.129091470672893
44,"2019","Kelp forest",0.0675791418337277
45,"2019","Kelp forest",0.0128145311576625
46,"2019","Kelp forest",0.0126714240269632
47,"2019","Kelp forest",0.117629206173882
48,"2019","Kelp forest",0.368566289932278
49,"2019","Kelp forest",0.45719504505471
50,"2019","Kelp forest",0.00257020486352537
51,"2019","Kelp forest",0.00475788794358874
52,"2019","Kelp forest",0.000397379184993749
53,"2019","Kelp forest",0.153362291445786
54,"2019","Kelp forest",0.253304575035862
55,"2019","Kelp forest",0.0976762550494023
56,"2019","Kelp forest",0.0773984893442935
57,"2019","Kelp forest",1.19489920327805
58,"2019","Kelp forest",0.0150478251621641
59,"2019","Kelp forest",122.801540465048
60,"2019","Kelp forest",0.0123494749408264
61,"2019","Kelp forest",0.129393563251289
62,"2019","Kelp forest",0.0141421805238567
63,"2019","Kelp forest",0.0112605842111926
64,"2019","Kelp forest",0.0677012151177828
65,"2019","Kelp forest",0.18708001449916
66,"2019","Kelp forest",0.0352715080375915
67,"2019","Kelp forest",3.20832756433737
68,"2019","Kelp forest",1.53203820872644
69,"2019","Kelp forest",0.013900107322662
70,"2019","Kelp forest",0.443886747774953
71,"2019","Kelp forest",0.00671748920305196
72,"2019","Kelp forest",83.7358634103634
73,"2019","Kelp forest",0.273338629609114
74,"2019","Kelp forest",0.124076362913967
75,"2019","Kelp forest",5.19483013472436
76,"2019","Kelp forest",7.27079409851404
77,"2019","Kelp forest",0.631512257086
78,"2019","Kelp forest",1.99012860422178
79,"2019","Kelp forest",0.00357609852563313
80,"2019","Kelp forest",0.0572448614070825
81,"2019","Kelp forest",6.17327537586273
82,"2019","Kelp forest",0.0034772309468867
83,"2019","Kelp forest",0.000885603022255396
84,"2019","Kelp forest",2.03294896730597
85,"2019","Kelp forest",0.185015526530347
86,"2019","Kelp forest",0.000407610413506639
87,"2019","Kelp forest",0.000879939382074586
88,"2019","Kelp forest",0.0598922722811812
89,"2019","Kelp forest",0.0762332138559108
90,"2019","Kelp forest",0.00268627958967682
91,"2019","Kelp forest",10.2240328014624
92,"2019","Kelp forest",0.149232206003278
93,"2019","Kelp forest",0.344701693780699
94,"2019","Kelp forest",0.013853230366158
95,"2019","Kelp forest",0.105626164719145
96,"2019","Kelp forest",0.0817584190860035
97,"2019","Kelp forest",14.1338408850914
98,"2019","Kelp forest",0.00123919357143199
99,"2019","Kelp forest",0.139173730707458
100,"2019","Kelp forest",0.0062614294257152
101,"2019","Kelp forest",0.0340579587996033
102,"2019","Kelp forest",0.00546793817504966
103,"2019","Kelp forest",0.00634595268670995
1,"2020","Kelp forest",0.00662986708525699
2,"2020","Kelp forest",1.03745951295577
3,"2020","Kelp forest",0.0511166910896627
4,"2020","Kelp forest",0.371344238211604
5,"2020","Kelp forest",0.0138437520327911
6,"2020","Kelp forest",21.3850415613702
7,"2020","Kelp forest",176.96622604274
8,"2020","Kelp forest",0.572339894360881
9,"2020","Kelp forest",0.0717999274968716
10,"2020","Kelp forest",0.00396222182698377
11,"2020","Kelp forest",0.111513628910233
12,"2020","Kelp forest",0.00427673856103249
13,"2020","Kelp forest",0.00611179802222629
14,"2020","Kelp forest",0.000435020601026636
15,"2020","Kelp forest",0.0023807197729428
16,"2020","Kelp forest",0.95129476702683
17,"2020","Kelp forest",3.10053002350316
18,"2020","Kelp forest",0.00854112579628931
19,"2020","Kelp forest",0.014912590933621
20,"2020","Kelp forest",0.140276766365602
21,"2020","Kelp forest",17.5590154543748
22,"2020","Kelp forest",0.0373919490507297
23,"2020","Kelp forest",0.0835780897715533
24,"2020","Kelp forest",0.00442332780289383
25,"2020","Kelp forest",0
26,"2020","Kelp forest",0.0170528308239798
27,"2020","Kelp forest",0.0478446157578097
28,"2020","Kelp forest",0.01566026207199
29,"2020","Kelp forest",0.478633769672114
30,"2020","Kelp forest",0.489457950875084
31,"2020","Kelp forest",0.276895289862526
32,"2020","Kelp forest",0
33,"2020","Kelp forest",0.158065504339581
34,"2020","Kelp forest",0.000436266030708612
35,"2020","Kelp forest",0.00129471702570911
36,"2020","Kelp forest",0.084460388662659
37,"2020","Kelp forest",0.0270050991031231
38,"2020","Kelp forest",3.33826026292876
39,"2020","Kelp forest",0.368436303700299
40,"2020","Kelp forest",0.0669149606250098
41,"2020","Kelp forest",0.148345818134992
42,"2020","Kelp forest",0.0625489306665589
43,"2020","Kelp forest",0.126808910287715
44,"2020","Kelp forest",0.06638422576987
45,"2020","Kelp forest",0.0125879480920063
46,"2020","Kelp forest",0.0124473713427929
47,"2020","Kelp forest",0.115549318441927
48,"2020","Kelp forest",0.36204940071933
49,"2020","Kelp forest",0.449111046222701
50,"2020","Kelp forest",0.00252475919796205
51,"2020","Kelp forest",0.00467376025892804
52,"2020","Kelp forest",0.000390352833982072
53,"2020","Kelp forest",0.150650580988002
54,"2020","Kelp forest",0.248825712215974
55,"2020","Kelp forest",0.0959491699895897
56,"2020","Kelp forest",0.076029950239974
57,"2020","Kelp forest",1.17377131952657
58,"2020","Kelp forest",0.0147817535974107
59,"2020","Kelp forest",120.63019692048
60,"2020","Kelp forest",0.0121311148731104
61,"2020","Kelp forest",0.127105661347042
62,"2020","Kelp forest",0.0138921223220596
63,"2020","Kelp forest",0.0110614776141381
64,"2020","Kelp forest",0.066504140587213
65,"2020","Kelp forest",0.18377211640389
66,"2020","Kelp forest",0.0346478467952765
67,"2020","Kelp forest",3.15159878618602
68,"2020","Kelp forest",1.5049491244857
69,"2020","Kelp forest",0.0136543293935776
70,"2020","Kelp forest",0.436038062647302
71,"2020","Kelp forest",0.00659871238020821
72,"2020","Kelp forest",82.2552685759955
73,"2020","Kelp forest",0.268505530067892
74,"2020","Kelp forest",0.121882478304486
75,"2020","Kelp forest",5.10297655670369
76,"2020","Kelp forest",7.14223388852066
77,"2020","Kelp forest",0.620346028571709
78,"2020","Kelp forest",1.95493968980528
79,"2020","Kelp forest",0.00351286692105415
80,"2020","Kelp forest",0.0562326732879003
81,"2020","Kelp forest",6.06412119436418
82,"2020","Kelp forest",0.00341574749203015
83,"2020","Kelp forest",0.000869944029720428
84,"2020","Kelp forest",1.99700291483887
85,"2020","Kelp forest",0.181744132151618
86,"2020","Kelp forest",0.000400403156686286
87,"2020","Kelp forest",0.00086438053248977
88,"2020","Kelp forest",0.0588332733606888
89,"2020","Kelp forest",0.0748852788368476
90,"2020","Kelp forest",0.00263878152227585
91,"2020","Kelp forest",10.0432542254051
92,"2020","Kelp forest",0.146593522596541
93,"2020","Kelp forest",0.338606771886738
94,"2020","Kelp forest",0.0136082813027093
95,"2020","Kelp forest",0.10375851151193
96,"2020","Kelp forest",0.0803127888860545
97,"2020","Kelp forest",13.8839301425259
98,"2020","Kelp forest",0.0012172824866719
99,"2020","Kelp forest",0.136712898533849
100,"2020","Kelp forest",0.00615071652820747
101,"2020","Kelp forest",0.0334557552058972
102,"2020","Kelp forest",0.00537125557470497
103,"2020","Kelp forest",0.00623374527181724
1,"2021","Kelp forest",0.006512639572944
2,"2021","Kelp forest",1.01911543512354
3,"2021","Kelp forest",0.0502128596165646
4,"2021","Kelp forest",0.364778230070338
5,"2021","Kelp forest",0.0135989705626632
6,"2021","Kelp forest",21.0069170543912
7,"2021","Kelp forest",173.837157212908
8,"2021","Kelp forest",0.562219935521494
9,"2021","Kelp forest",0.070530380645257
10,"2021","Kelp forest",0.003892162894876
11,"2021","Kelp forest",0.1095418751574
12,"2021","Kelp forest",0.004201118429305
13,"2021","Kelp forest",0.006003730866627
14,"2021","Kelp forest",0.000427328684702
15,"2021","Kelp forest",0.002338624531378
16,"2021","Kelp forest",0.934474230871149
17,"2021","Kelp forest",3.04570729224279
18,"2021","Kelp forest",0.008390103925628
19,"2021","Kelp forest",0.014648910543832
20,"2021","Kelp forest",0.13779643061454
21,"2021","Kelp forest",17.2485417037081
22,"2021","Kelp forest",0.036730794745314
23,"2021","Kelp forest",0.0821002846478913
24,"2021","Kelp forest",0.004345115719935
25,"2021","Kelp forest",0
26,"2021","Kelp forest",0.016751307292711
27,"2021","Kelp forest",0.0469986402336048
28,"2021","Kelp forest",0.0153833615638409
29,"2021","Kelp forest",0.470170697123884
30,"2021","Kelp forest",0.480803488089473
31,"2021","Kelp forest",0.271999302418984
32,"2021","Kelp forest",0
33,"2021","Kelp forest",0.155270632946544
34,"2021","Kelp forest",0.000428552093034
35,"2021","Kelp forest",0.001271824190284
36,"2021","Kelp forest",0.0829669829692132
37,"2021","Kelp forest",0.0265276022623999
38,"2021","Kelp forest",3.27923405002826
39,"2021","Kelp forest",0.361921712868663
40,"2021","Kelp forest",0.065731788433212
41,"2021","Kelp forest",0.145722807598224
42,"2021","Kelp forest",0.061442957432769
43,"2021","Kelp forest",0.124566709516419
44,"2021","Kelp forest",0.0652104378878881
45,"2021","Kelp forest",0.012365371406686
46,"2021","Kelp forest",0.012227280297439
47,"2021","Kelp forest",0.11350620672095
48,"2021","Kelp forest",0.355647741374587
49,"2021","Kelp forest",0.441169986466307
50,"2021","Kelp forest",0.002480117090336
51,"2021","Kelp forest",0.00459112009717882
52,"2021","Kelp forest",0.000383450721004
53,"2021","Kelp forest",0.147986818259334
54,"2021","Kelp forest",0.244426043434159
55,"2021","Kelp forest",0.0942526227795577
56,"2021","Kelp forest",0.0746856092730589
57,"2021","Kelp forest",1.1530170132874
58,"2021","Kelp forest",0.014520386637928
59,"2021","Kelp forest",118.497246483772
60,"2021","Kelp forest",0.01191661578891
61,"2021","Kelp forest",0.124858213503971
62,"2021","Kelp forest",0.013646485581591
63,"2021","Kelp forest",0.010865891565951
64,"2021","Kelp forest",0.065328232403942
65,"2021","Kelp forest",0.180522707665904
66,"2021","Kelp forest",0.0340352129619612
67,"2021","Kelp forest",3.09587307090964
68,"2021","Kelp forest",1.47833902208811
69,"2021","Kelp forest",0.0134128972432
70,"2021","Kelp forest",0.428328155842143
71,"2021","Kelp forest",0.00648203573694323
72,"2021","Kelp forest",80.8008532180702
73,"2021","Kelp forest",0.263757888082408
74,"2021","Kelp forest",0.119727385367865
75,"2021","Kelp forest",5.01274710874626
76,"2021","Kelp forest",7.01594684530517
77,"2021","Kelp forest",0.609377238282622
78,"2021","Kelp forest",1.92037297623309
79,"2021","Kelp forest",0.003450753360564
80,"2021","Kelp forest",0.0552383824046172
81,"2021","Kelp forest",5.95689704750901
82,"2021","Kelp forest",0.003355351170953
83,"2021","Kelp forest",0.000854561915246
84,"2021","Kelp forest",1.9616924507258
85,"2021","Kelp forest",0.178530581681353
86,"2021","Kelp forest",0.000393323336627
87,"2021","Kelp forest",0.000849096790265
88,"2021","Kelp forest",0.0577929993719929
89,"2021","Kelp forest",0.0735611776393394
90,"2021","Kelp forest",0.002592123302825
91,"2021","Kelp forest",9.86567212711702
92,"2021","Kelp forest",0.144001495674401
93,"2021","Kelp forest",0.332619618749251
94,"2021","Kelp forest",0.0133676633621898
95,"2021","Kelp forest",0.101923881642367
96,"2021","Kelp forest",0.078892719927362
97,"2021","Kelp forest",13.6384382539548
98,"2021","Kelp forest",0.001195758827772
99,"2021","Kelp forest",0.134295578127553
100,"2021","Kelp forest",0.006041961226137
101,"2021","Kelp forest",0.0328641996128656
102,"2021","Kelp forest",0.005276282489887
103,"2021","Kelp forest",0.006123521878013
1,"2017","Seagrass",1.102504023736
2,"2017","Seagrass",0
3,"2017","Seagrass",0.60443360216
4,"2017","Seagrass",219.7057881684
5,"2017","Seagrass",1.250667160714
6,"2017","Seagrass",0
7,"2017","Seagrass",0
8,"2017","Seagrass",0
9,"2017","Seagrass",442.3452848868
10,"2017","Seagrass",2.86266452021
11,"2017","Seagrass",71.7537699974
12,"2017","Seagrass",0
13,"2017","Seagrass",27.9847890012
14,"2017","Seagrass",0
15,"2017","Seagrass",80.73805686528
16,"2017","Seagrass",0
17,"2017","Seagrass",0
18,"2017","Seagrass",1.169633776884
19,"2017","Seagrass",0
20,"2017","Seagrass",0
21,"2017","Seagrass",0
22,"2017","Seagrass",0
23,"2017","Seagrass",0
24,"2017","Seagrass",0
25,"2017","Seagrass",34.34725911752
26,"2017","Seagrass",0.538929121916
27,"2017","Seagrass",0
28,"2017","Seagrass",81.60088683912
29,"2017","Seagrass",0.123243597198
30,"2017","Seagrass",0
31,"2017","Seagrass",0
32,"2017","Seagrass",0
33,"2017","Seagrass",0
34,"2017","Seagrass",0
35,"2017","Seagrass",0
36,"2017","Seagrass",4.52611759012
37,"2017","Seagrass",0
38,"2017","Seagrass",0
39,"2017","Seagrass",0
40,"2017","Seagrass",0
41,"2017","Seagrass",0
42,"2017","Seagrass",4.245666463624
43,"2017","Seagrass",649.0299825942
44,"2017","Seagrass",0
45,"2017","Seagrass",0
46,"2017","Seagrass",0
47,"2017","Seagrass",0
48,"2017","Seagrass",0
49,"2017","Seagrass",0
50,"2017","Seagrass",0
51,"2017","Seagrass",0
52,"2017","Seagrass",0
53,"2017","Seagrass",0
54,"2017","Seagrass",30.30440461434
55,"2017","Seagrass",80.49003625706
56,"2017","Seagrass",0
57,"2017","Seagrass",0
58,"2017","Seagrass",332.0481269396
59,"2017","Seagrass",0
60,"2017","Seagrass",0
61,"2017","Seagrass",0
62,"2017","Seagrass",47.2682125744
63,"2017","Seagrass",0
64,"2017","Seagrass",0
65,"2017","Seagrass",0
66,"2017","Seagrass",0
67,"2017","Seagrass",0
68,"2017","Seagrass",0
69,"2017","Seagrass",150.6317085526
70,"2017","Seagrass",0
71,"2017","Seagrass",0
72,"2017","Seagrass",0
73,"2017","Seagrass",0
74,"2017","Seagrass",0
75,"2017","Seagrass",0
76,"2017","Seagrass",0
77,"2017","Seagrass",0
78,"2017","Seagrass",0
79,"2017","Seagrass",107.90828113948
80,"2017","Seagrass",0
81,"2017","Seagrass",0
82,"2017","Seagrass",6.609724258592
83,"2017","Seagrass",0
84,"2017","Seagrass",0
85,"2017","Seagrass",0
86,"2017","Seagrass",0
87,"2017","Seagrass",0
88,"2017","Seagrass",0
89,"2017","Seagrass",204.5961346932
90,"2017","Seagrass",0.51446267778
91,"2017","Seagrass",0
92,"2017","Seagrass",0
93,"2017","Seagrass",4.819230532568
94,"2017","Seagrass",0
95,"2017","Seagrass",0
96,"2017","Seagrass",0
97,"2017","Seagrass",0
98,"2017","Seagrass",0
99,"2017","Seagrass",0
100,"2017","Seagrass",79.20978743126
101,"2017","Seagrass",0
102,"2017","Seagrass",147.5342649646
103,"2017","Seagrass",142.2987344052
1,"2018","Seagrass",0.979133236
2,"2018","Seagrass",0
3,"2018","Seagrass",0.53679716
4,"2018","Seagrass",195.1205934
5,"2018","Seagrass",1.110716839
6,"2018","Seagrass",0
7,"2018","Seagrass",0
8,"2018","Seagrass",0
9,"2018","Seagrass",392.8466118
10,"2018","Seagrass",2.542330835
11,"2018","Seagrass",63.7244849
12,"2018","Seagrass",0
13,"2018","Seagrass",24.8532762
14,"2018","Seagrass",0
15,"2018","Seagrass",71.70342528
16,"2018","Seagrass",0
17,"2018","Seagrass",0
18,"2018","Seagrass",1.038751134
19,"2018","Seagrass",0
20,"2018","Seagrass",0
21,"2018","Seagrass",0
22,"2018","Seagrass",0
23,"2018","Seagrass",0
24,"2018","Seagrass",0
25,"2018","Seagrass",30.50378252
26,"2018","Seagrass",0.478622666
27,"2018","Seagrass",0
28,"2018","Seagrass",72.46970412
29,"2018","Seagrass",0.109452573
30,"2018","Seagrass",0
31,"2018","Seagrass",0
32,"2018","Seagrass",0
33,"2018","Seagrass",0
34,"2018","Seagrass",0
35,"2018","Seagrass",0
36,"2018","Seagrass",4.01964262
37,"2018","Seagrass",0
38,"2018","Seagrass",0
39,"2018","Seagrass",0
40,"2018","Seagrass",0
41,"2018","Seagrass",0
42,"2018","Seagrass",3.770574124
43,"2018","Seagrass",576.4031817
44,"2018","Seagrass",0
45,"2018","Seagrass",0
46,"2018","Seagrass",0
47,"2018","Seagrass",0
48,"2018","Seagrass",0
49,"2018","Seagrass",0
50,"2018","Seagrass",0
51,"2018","Seagrass",0
52,"2018","Seagrass",0
53,"2018","Seagrass",0
54,"2018","Seagrass",26.91332559
55,"2018","Seagrass",71.48315831
56,"2018","Seagrass",0
57,"2018","Seagrass",0
58,"2018","Seagrass",294.8917646
59,"2018","Seagrass",0
60,"2018","Seagrass",0
61,"2018","Seagrass",0
62,"2018","Seagrass",41.9788744
63,"2018","Seagrass",0
64,"2018","Seagrass",0
65,"2018","Seagrass",0
66,"2018","Seagrass",0
67,"2018","Seagrass",0
68,"2018","Seagrass",0
69,"2018","Seagrass",133.7759401
70,"2018","Seagrass",0
71,"2018","Seagrass",0
72,"2018","Seagrass",0
73,"2018","Seagrass",0
74,"2018","Seagrass",0
75,"2018","Seagrass",0
76,"2018","Seagrass",0
77,"2018","Seagrass",0
78,"2018","Seagrass",0
79,"2018","Seagrass",95.83328698
80,"2018","Seagrass",0
81,"2018","Seagrass",0
82,"2018","Seagrass",5.870092592
83,"2018","Seagrass",0
84,"2018","Seagrass",0
85,"2018","Seagrass",0
86,"2018","Seagrass",0
87,"2018","Seagrass",0
88,"2018","Seagrass",0
89,"2018","Seagrass",181.7017182
90,"2018","Seagrass",0.45689403
91,"2018","Seagrass",0
92,"2018","Seagrass",0
93,"2018","Seagrass",4.279956068
