"rgn_id","pressure_score"
1,0.0100081699346405
2,0.00028591492776886
3,0.000391045240926335
4,6.46245314721468e-05
5,1.77110519798122e-05
6,0.000880391423585141
7,0.000604448742746615
8,9.40177827920595e-05
9,6.7293685477231e-05
10,0.000788789903489235
11,2.83998701720221e-05
13,0.00694444444444444
14,0.395833333333333
15,0.000521600392734413
16,6.9733710205296e-05
17,0.000131677953348382
18,0.000305351987563846
19,0.000413125590179415
20,0.000409500409500409
21,0.00228733926805143
22,0.000540123456790123
23,0.00277777777777778
25,0.000646551724137931
26,0.000162013428522862
28,0.000120712051549387
29,4.31983569813482e-06
30,1.15538815264988e-05
32,0.270833333333333
33,0.000110499116007072
34,0.000423934108527132
35,0.000727802037845706
36,6.18199802176063e-05
37,0.00757575757575758
38,0.000606588749914565
39,0.000435455777046642
40,0.000791139240506329
41,5.38247213779129e-05
42,8.26407253494522e-05
43,2.52318005678483e-05
44,0.000238673841346988
45,0.000158555310768409
46,1
47,0.223214285714286
49,2.95083981709644e-05
50,5.73018991486575e-05
51,0.000169376693766938
53,9.43218260705527e-05
54,0.000159315083675053
55,8.39449974226617e-06
56,4.68867216804201e-05
57,7.4665363416687e-05
58,2.49863824215802e-05
59,0.00015401830617582
60,0.0017570281124498
61,0.000140052543850934
62,0.000609581181870338
63,0.000102844381758345
64,0.000101477512583212
65,7.61730652041438e-05
66,0.000283061594202899
67,0.000900458415193189
69,0.00214562569213732
70,0.00166974066621954
71,0.979166666666667
72,0.000714769647696477
73,0.000258264462809917
74,0.00355691056910569
75,7.13074313906876e-05
76,7.21895469536011e-05
77,0.000162866449511401
78,8.97988505747126e-05
79,9.55383586509984e-05
81,0.0625
82,0.00757575757575758
83,0.000337151862290511
85,5.33845825325646e-05
86,0.00297619047619048
87,0.416666666666667
88,8.12837169080265e-06
89,0.000156645391099721
93,4.43239957448964e-05
94,0.000328319006685769
95,0.000225631768953069
97,0.000707928802588997
98,0.0625
99,9.05191622103387e-05
100,0.00332699619771863
101,6.77139761646804e-05
102,0.729166666666667
103,0.0625
