"rgn_id","pressure_score"
1,0.00047586671664723
2,0.0284790956963251
3,1.36298018134778e-09
4,0.609881857741517
5,0
6,5.15985354367375e-07
7,6.07733391717529e-06
8,0.0233942012870133
9,0
10,2.53124890821731e-09
11,1.36298018134778e-09
12,0.0203296681201925
13,0.598290510194483
14,0.00157035488825544
15,0
16,0.0111887591378482
17,0.0470913715355114
18,0
19,0.274163412184427
20,0.0065096540533963
21,2.46504701369471e-07
22,1.97632126295429e-08
23,0.00254283880184277
24,0.746461085842797
25,0.00142760287590205
26,0.480445106226982
27,0
28,1.75240309030429e-09
29,1.56093682673401e-08
30,0.0467394089027768
31,0.00233950897553801
32,0.0421790027183628
33,0.0075265804540313
34,0
35,1.94711454478255e-10
36,0
37,1.20721101776518e-08
38,0
39,0.011188068204252
40,0.0501458523465201
41,1.55769163582604e-09
42,1.94711454478255e-10
43,3.8942290895651e-10
44,3.8942290895651e-10
45,0.00126897362740728
46,6.0360550888259e-09
47,0.000203431465684002
48,1.10985529052605e-07
49,0.00779300358833685
50,0.0224076013305834
51,0.0744943530404666
52,0.00406593677836406
53,0.0267495653607638
54,6.81490090673892e-09
55,5.84134363434765e-09
56,0.142967326089892
57,0.0052889112425318
58,0
59,4.60258936095699e-06
60,3.50480618060859e-09
61,1.79134538119995e-08
62,0.0068207243392651
63,0.142216480273064
64,1.71346079940864e-08
65,0
66,0.196394197363462
67,2.64184501436096e-06
68,3.42692159881729e-06
69,0.0025379530961582
70,0.0396665033095159
71,0.0396666485642609
72,5.22800255274115e-06
73,5.44802649630157e-07
74,1.24615330866083e-08
75,0.0140359436085146
76,0.0357000821539462
77,0.0120022802614898
78,0.0051880129083757
79,0.00317243913101602
80,0.000610253312935112
81,2.28318651521202e-06
82,1
83,0.00218915333592855
84,0
85,0.0284783036750321
86,0.00329523578758566
87,0.0136415026136031
88,0.106390426783141
89,0
90,0.427350723528184
91,7.81377066821237e-07
92,0.00474367746154051
93,2.72596036269557e-09
94,0.17094033847856
95,1.67451850851299e-08
96,9.930284178391e-08
97,9.86408228386839e-07
98,0.00823836199267775
99,0.00824814416595379
100,0.0015862159633461
101,0.0019771440427426
102,0.00872418030201257
103,0.000475874894528318
