"rgn_id","pressure_score"
1,0.211269615508921
2,0.190904337275947
3,0.0549634158295406
4,0.281540058845221
5,0.163929527366571
6,0.434221491220089
7,0.0843406121965437
8,0.178340970102777
9,0.672127735783904
10,0.169573236364935
11,0.309913559363963
12,0.192593838112928
13,0.0852732633895655
14,0.211269615508921
15,0.211269615508921
16,0.175484182987606
17,0.230843991746559
18,0.341229735198619
19,0.295803190021262
20,0.213627650579998
21,0.26046032715619
22,0.266226154129965
23,0.323734485232968
24,0.360917846819643
25,0.244933499519114
26,0.295803190021262
27,1
28,0.511135954498889
29,0.394130462063202
30,0.135277225432788
31,0.155696468559206
32,0.334413151174494
33,0.210938593066421
34,0.211269615508921
35,0.211269615508921
36,0.624880739299441
37,0.181265061545109
38,0.16043421764683
39,0.315942527552265
40,0.47310339785331
41,0.149142784228458
42,0.652643686941012
43,0.135951943595134
44,0.607630292350218
45,0.244933499519114
46,0.607630292350218
47,0.105855910407978
48,0.0845335745123413
49,0.281540058845221
50,0.520154042521963
51,0.492533724476701
52,0.281540058845221
53,0.151616296202222
54,0.286222553226133
55,0.281540058845221
56,0.135845470321525
57,0.122181064721066
58,0.0574852955688997
59,0.329249991426183
60,0.330539235157444
61,0.451625910104864
62,0.244933499519114
63,0.520154042521963
64,0.293013110774989
65,0.461953999375027
66,0.503955472701698
67,0.0751528933002531
68,0.0735863517071451
69,0.244933499519114
70,0.28869202916042
71,0.323734485232968
72,0.135011980318566
73,0.155696468559206
74,0.147680763865639
75,0.151305699579072
76,0.141947903558625
77,0.154841895810807
78,0.155696468559206
79,0.244933499519114
80,0.105855910407978
81,0.184925884951765
82,0.0852732633895655
83,0.211269615508921
84,0.0759083779204827
85,0.105855910407978
86,0.47310339785331
87,0.211269615508921
88,0.47310339785331
89,0.299499379397802
90,0.129656399953341
91,0.0228438323550782
92,0.0852732633895655
93,0.0234431021398008
94,0.135845470321525
95,0.420177388038376
96,0.449387572626744
97,0.459922999671466
98,0.331973209716322
99,0.135845470321525
100,0.211269615508921
101,0.520154042521963
102,0.233021790244844
103,0.244933499519114
