"rgn_id","pressure_score"
1,0.963261445341143
2,0.464779284702747
3,0.642605740867816
4,0.701595082655355
5,0.998727763938177
6,0.799233452479531
7,0.998211110540226
8,0.464779284702747
9,0.338587182102797
10,0.998727763938177
11,0.132806773708758
12,0.701595082655355
13,0.748350859689735
14,0.963261445341143
15,0.963261445341143
16,0.464779284702747
17,0.464779284702747
18,0.338587182102797
19,0
20,0.464779284702747
21,0.799233452479531
22,0.975924285964775
23,0.464779284702747
24,0.975924285964775
25,0.963261445341143
26,0.701595082655355
27,0.338587182102797
28,0.132806773708758
29,0.701595082655355
30,0.821828158197944
31,0.464779284702747
32,0
33,0.464779284702747
34,0.963261445341143
35,0.963261445341143
36,0.338587182102797
37,0.464779284702747
38,0.799233452479531
39,0.464779284702747
40,0.701595082655355
41,0.536960635903368
42,0.338587182102797
43,0.536960635903368
44,0.132806773708758
45,0.963261445341143
46,0.132806773708758
47,0.821828158197944
48,0.998211110540226
49,0.701595082655355
50,0
51,0.550046951739043
52,0.701595082655355
53,0.464779284702747
54,0.132806773708758
55,0.701595082655355
56,0.821828158197944
57,0.464779284702747
58,0.642605740867816
59,0.998211110540226
60,0.550046951739043
61,0.132806773708758
62,0.963261445341143
63,0.550046951739043
64,0
65,0.701595082655355
66,0.550046951739043
67,0.998211110540226
68,0.998211110540226
69,0.963261445341143
70,0.464779284702747
71,0.464779284702747
72,0.998211110540226
73,0.464779284702747
74,0.464779284702747
75,0.464779284702747
76,0.464779284702747
77,0.464779284702747
78,0.464779284702747
79,0.963261445341143
80,0.464779284702747
81,0.998211110540226
82,0.748350859689735
83,0.963261445341143
84,0.998211110540226
85,0.821828158197944
86,0.701595082655355
87,0.963261445341143
88,0.701595082655355
89,0.642605740867816
90,0.748350859689735
91,0.998211110540226
92,0.701595082655355
93,0.642605740867816
94,0.748350859689735
95,0.701595082655355
96,0.998211110540226
97,0.799233452479531
98,0.975924285964775
99,0.821828158197944
100,0.963261445341143
101,0
102,0.963261445341143
103,0.963261445341143
