"rgn_id","pressure_score"
8,1
70,1
10,0.65055267365021
43,0.646466709680474
41,0.62924920408199
5,0.614013765079053
88,0.462365536465453
65,0.412459906717055
55,0.315958123199232
40,0.300146857539565
29,0.265766390443963
95,0.263709082927492
86,0.247803648713471
39,0.235654164991891
31,0.235508085336087
78,0.201182631044414
23,0.174341975089853
77,0.159024789563665
73,0.155199166015029
75,0.147508961211992
16,0.141176341678945
24,0.134700677034481
99,0.125338519260268
44,0.116711998914387
46,0.0983863656584262
4,0.0960846834206102
22,0.0927265383405673
56,0.0883537727130261
102,0.0878915460748643
58,0.0870062293109786
39,0.0830890103184585
38,0.076858447505984
30,0.0709026814252868
9,0.0655953000382026
49,0.0640989019267134
57,0.0636357772376797
83,0.0619936427234444
25,0.0588742645735183
100,0.0514717310633782
64,0.0496360290086984
87,0.0472617823317701
14,0.0465980932964535
36,0.046256623169228
76,0.0454205603359538
35,0.0431303315942885
26,0.0422154396992326
19,0.0415136600736712
17,0.0410905916091487
21,0.0410369035390581
28,0.0385943734002695
34,0.0375516348579547
51,0.0366695563140749
60,0.03557799662624
79,0.0352744421943927
33,0.0350999476002942
28,0.0349176033540457
93,0.0347659745407636
1,0.034455483516791
6,0.0325306793096192
18,0.0313074572334411
94,0.030758978074565
15,0.030729720821981
47,0.0293293924819243
53,0.0284515093126095
66,0.0283260793808953
81,0.0265923484675041
80,0.0247096257030392
85,0.024537672067574
52,0.0245242058340474
74,0.0237488370837509
101,0.0233474336633423
69,0.0231377272520774
37,0.0226595949356128
32,0.0224674729270522
72,0.0196592883824669
7,0.0191446349601915
63,0.0187974985171699
92,0.0186817748372008
50,0.0177248254476095
103,0.0166213417955691
61,0.01582552916975
11,0.012453070649405
54,0.0117181876111499
12,0.0108757723216494
45,0.0106559380629812
59,0.0106533116403953
62,0.0100984615086159
13,0.0100610004217495
67,0.00965398962568317
20,0.00910430863703832
3,0.00786481969130994
90,0.00650803295523496
91,0.00649467901900015
27,0.00630407676234662
97,0.00606126367010381
82,0.00600186005365898
42,0.00436943944708623
89,0.00289932939475471
2,0.00237591868220469
48,0.00209884507623543
68,0.000225986530058211
84,0.000128854033203661
96,7.8978966768534e-05
