"rgn_id","resilience_score"
1,0
2,0.0804113521908975
3,0.0105069723687608
4,0.0343057597565065
5,0.0207859008353436
6,0.00916882599162846
7,0.0358043368633384
8,0.0211368489336973
9,0.0212115031613298
10,0
11,0.00942605781315459
12,0.0317186784781497
13,0.0178788472848461
14,0.0152624443153206
15,0.0112329137907701
16,0.0201318479576084
17,0.0540433141267634
18,0.0190128526884174
19,0.0348749865865436
20,0.015722097936863
21,0.0319931565440547
22,0.0205128205128205
23,0.0646454522676021
24,0.02845118842985
25,0.00904850946762095
26,0.00873630618673112
27,0.00607204492851495
28,0.00594321858134303
29,0.0190485208594718
30,0.0433425160697888
31,0.0261869799314733
32,0.0208489254784561
33,0.0178547898273817
34,0.0270824102791316
35,0.00870638239528347
36,0.0292027393720119
37,0.0097325526190853
38,0.0224438902743142
39,0.0244081290592918
40,0.0109087926509186
41,0.0713112060466645
42,0.00835238262704414
43,0.0541657801148971
44,0.0390799464046449
45,0.00735042284690571
46,0.0046925661734363
47,0.00479882807566994
48,0.0308880308880309
49,0.0363830728398702
50,0.014014014014014
51,0.0107038123167155
52,0.0115247052589747
53,0.0324209109266323
54,0.0110697988845699
55,0
56,0.0180322278114076
57,0.0257756242008211
58,0.0191191983122363
59,0.0312344035934121
60,0.0189437428243398
61,0.00441750312906472
62,0.0210526315789474
63,0.0486187845303867
64,0.0244289727616954
65,0.00630315157578789
66,0.0259153065725629
67,0.0037730764047972
68,0.0058055152394775
69,0
70,0.00310029168424722
71,0.00910159734046866
72,0.00446213470200063
73,0.0307216003810431
74,0.0149097815764482
75,0.0201910942851992
76,0.00981786173742298
77,0.0121881763298781
78,0.0319148936170213
79,0.00697971266396893
80,0.0210837022981235
81,0.0283018867924528
82,0.0529614540896271
83,0.00479845463045734
84,0.0103857566765579
85,0.063768115942029
86,0.00339704193962315
87,0.0117928418274781
88,0.0143924419155399
89,0.00427350427350427
90,0.0138114546376077
91,0.0106761565836299
92,0.0133079847908745
93,0.0135039342170554
94,0.048469133339982
95,0.0110237290438741
96,0.0153846153846154
97,0.0347222222222222
98,0.0204616998950682
99,0.0249178009942433
100,0.00296448913755734
101,0.0290950744558992
102,0
103,0.0180246913580247
